naics_title,occ_title,state,amount_employed,annual_mean_wage,hourly_mean_wage
Cross-industry,"Career/Technical Education Teachers, Postsecondary",US,"111,150","$68,710 ",$33.03 
Cross-industry,Preschool and Kindergarten Teachers,US,"559,490","$46,680 ",$22.44 
Cross-industry,"Preschool Teachers, Except Special Education",US,"445,080","$41,450 ",$19.93 
Cross-industry,Other Teachers and Instructors,US,"1,125,750","$51,270 ",$24.65 
Cross-industry,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",US,"36,260","$64,660 ",$31.09 
Cross-industry,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",US,"36,260","$64,660 ",$31.09 
Cross-industry,Self-Enrichment Teachers,US,"308,520","$53,330 ",$25.64 
Cross-industry,Self-Enrichment Teachers,US,"308,520","$53,330 ",$25.64 
Cross-industry,"Substitute Teachers, Short-Term",US,"481,300","$44,930 ",$21.60 
Cross-industry,"Substitute Teachers, Short-Term",US,"481,300","$44,930 ",$21.60 
Cross-industry,Tutors,US,"174,660","$47,780 ",$22.97 
Cross-industry,Tutors,US,"174,660","$47,780 ",$22.97 
Cross-industry,"Librarians, Curators, and Archivists",US,"238,010","$60,220 ",$28.95 
Cross-industry,"Archivists, Curators, and Museum Technicians",US,"32,400","$62,900 ",$30.24 
Cross-industry,Archivists,US,"7,050","$67,620 ",$32.51 
Cross-industry,Curators,US,"12,280","$70,060 ",$33.68 
Cross-industry,Museum Technicians and Conservators,US,"13,070","$53,630 ",$25.78 
Cross-industry,Librarians and Media Collections Specialists,US,"131,830","$69,180 ",$33.26 
Cross-industry,Librarians and Media Collections Specialists,US,"131,830","$69,180 ",$33.26 
Cross-industry,Library Technicians,US,"73,770","$43,050 ",$20.70 
Cross-industry,Library Technicians,US,"73,770","$43,050 ",$20.70 
Cross-industry,Farm and Home Management Educators,US,"10,260","$60,470 ",$29.07 
Cross-industry,Farm and Home Management Educators,US,"10,260","$60,470 ",$29.07 
Cross-industry,Instructional Coordinators,US,"210,850","$77,600 ",$37.31 
Cross-industry,Instructional Coordinators,US,"210,850","$77,600 ",$37.31 
Cross-industry,Miscellaneous Educational Instruction and Library Workers,US,"114,640","$55,700 ",$26.78 
Cross-industry,"Educational Instruction and Library Workers, All Other",US,"114,640","$55,700 ",$26.78 
Cross-industry,"Arts, Design, Entertainment, Sports, and Media Occupations",US,"2,098,690","$77,040 ",$37.04 
Cross-industry,Art and Design Workers,US,"681,550","$67,730 ",$32.56 
Cross-industry,Artists and Related Workers,US,"93,390","$110,770 ",$53.25 
Cross-industry,Art Directors,US,"50,370","$128,100 ",$61.59 
Cross-industry,Craft Artists,US,"4,370","$45,340 ",$21.80 
Cross-industry,"Fine Artists, Including Painters, Sculptors, and Illustrators",US,"10,000","$76,450 ",$36.76 
Cross-industry,Special Effects Artists and Animators,US,"21,280","$110,110 ",$52.94 
Cross-industry,"Artists and Related Workers, All Other",US,"7,370","$79,490 ",$38.22 
Cross-industry,Designers,US,"588,160","$60,890 ",$29.28 
Cross-industry,Commercial and Industrial Designers,US,"30,250","$88,000 ",$42.31 
Cross-industry,Fashion Designers,US,"20,910","$122,430 ",$58.86 
Cross-industry,Floral Designers,US,"40,160","$37,700 ",$18.13 
Cross-industry,Graphic Designers,US,"214,260","$68,610 ",$32.98 
Cross-industry,Interior Designers,US,"69,580","$71,430 ",$34.34 
Cross-industry,Merchandise Displayers and Window Trimmers,US,"192,480","$40,540 ",$19.49 
Cross-industry,Set and Exhibit Designers,US,"10,850","$78,450 ",$37.71 
Cross-industry,"Designers, All Other",US,"9,680","$78,000 ",$37.50 
Cross-industry,"Entertainers and Performers, Sports and Related Workers",US,"550,830","$85,710 ",$41.21 
Cross-industry,"Actors, Producers, and Directors",US,"184,070","$109,660 ",$52.72 
Cross-industry,Producers and Directors,US,"145,270","$114,280 ",$54.94 
Cross-industry,Dancers and Choreographers,US,"12,490","$62,740 ",$30.16 
Cross-industry,Choreographers,US,"3,430","$62,020 ",$29.82 
Cross-industry,Music Directors and Composers,US,"12,330","$84,230 ",$40.50 
Cross-industry,Media and Communication Workers,US,"634,400","$83,030 ",$39.92 
Cross-industry,Broadcast Announcers and Radio Disc Jockeys,US,"23,880","$80,110 ",$38.52 
Cross-industry,Broadcast Announcers and Radio Disc Jockeys,US,"23,880","$80,110 ",$38.52 
Cross-industry,"News Analysts, Reporters and Journalists",US,"41,550","$106,030 ",$50.98 
Cross-industry,"News Analysts, Reporters, and Journalists",US,"41,550","$106,030 ",$50.98 
Cross-industry,Public Relations Specialists,US,"280,590","$80,310 ",$38.61 
Cross-industry,Public Relations Specialists,US,"280,590","$80,310 ",$38.61 
Cross-industry,Writers and Editors,US,"198,810","$87,570 ",$42.10 
Cross-industry,Editors,US,"95,480","$85,700 ",$41.20 
Cross-industry,Technical Writers,US,"55,530","$92,330 ",$44.39 
Cross-industry,Writers and Authors,US,"47,800","$85,780 ",$41.24 
Cross-industry,Miscellaneous Media and Communication Workers,US,"89,580","$71,560 ",$34.40 
Cross-industry,Interpreters and Translators,US,"53,360","$64,950 ",$31.22 
Cross-industry,Court Reporters and Simultaneous Captioners,US,"12,630","$74,630 ",$35.88 
Cross-industry,"Media and Communication Workers, All Other",US,"23,590","$84,870 ",$40.81 
Cross-industry,Media and Communication Equipment Workers,US,"231,910","$67,410 ",$32.41 
Cross-industry,"Broadcast, Sound, and Lighting Technicians",US,"114,340","$64,710 ",$31.11 
Cross-industry,Audio and Video Technicians,US,"70,080","$61,370 ",$29.51 
Cross-industry,Broadcast Technicians,US,"21,080","$64,220 ",$30.87 
Cross-industry,Sound Engineering Technicians,US,"13,050","$79,280 ",$38.12 
Cross-industry,Lighting Technicians,US,"10,130","$70,000 ",$33.65 
Cross-industry,Photographers,US,"51,230","$55,650 ",$26.76 
Cross-industry,Photographers,US,"51,230","$55,650 ",$26.76 
Cross-industry,"Television, Video, and Film Camera Operators and Editors",US,"53,330","$81,850 ",$39.35 
Cross-industry,"Camera Operators, Television, Video, and Film",US,"24,460","$79,870 ",$38.40 
Cross-industry,Film and Video Editors,US,"28,860","$83,530 ",$40.16 
Cross-industry,Miscellaneous Media and Communication Equipment Workers,US,"13,020","$78,350 ",$37.67 
Cross-industry,"Media and Communication Equipment Workers, All Other",US,"13,020","$78,350 ",$37.67 
Cross-industry,Healthcare Practitioners and Technical Occupations,US,"9,592,690","$105,220 ",$50.59 
Cross-industry,Healthcare Diagnosing or Treating Practitioners,US,"6,338,160","$128,550 ",$61.80 
Cross-industry,Chiropractors,US,"37,630","$91,830 ",$44.15 
Cross-industry,Chiropractors,US,"37,630","$91,830 ",$44.15 
Cross-industry,Dentists,US,"130,620","$207,750 ",$99.88 
Cross-industry,"Dentists, General",US,"113,490","$196,100 ",$94.28 
Cross-industry,Oral and Maxillofacial Surgeons,US,"5,330","$360,240 ",$173.19 
Cross-industry,Orthodontists,US,"5,150","$254,620 ",$122.41 
Cross-industry,Prosthodontists,US,760,"$258,660 ",$124.36 
Cross-industry,"Dentists, All Other Specialists",US,"5,900","$246,530 ",$118.52 
Cross-industry,Dietitians and Nutritionists,US,"76,570","$74,770 ",$35.95 
Cross-industry,Dietitians and Nutritionists,US,"76,570","$74,770 ",$35.95 
Cross-industry,Optometrists,US,"41,890","$140,940 ",$67.76 
Cross-industry,Optometrists,US,"41,890","$140,940 ",$67.76 
Cross-industry,Pharmacists,US,"328,870","$137,210 ",$65.97 
Cross-industry,Pharmacists,US,"328,870","$137,210 ",$65.97 
Cross-industry,Physician Assistants,US,"155,540","$136,900 ",$65.82 
Cross-industry,Physician Assistants,US,"155,540","$136,900 ",$65.82 
Cross-industry,Podiatrists,US,"9,520","$163,960 ",$78.83 
Cross-industry,Podiatrists,US,"9,520","$163,960 ",$78.83 
Cross-industry,Therapists,US,"777,300","$95,220 ",$45.78 
Cross-industry,Occupational Therapists,US,"152,280","$98,240 ",$47.23 
Cross-industry,Physical Therapists,US,"248,630","$102,400 ",$49.23 
Cross-industry,Radiation Therapists,US,"18,700","$110,820 ",$53.28 
Cross-industry,Recreational Therapists,US,"15,060","$65,350 ",$31.42 
Cross-industry,Respiratory Therapists,US,"136,420","$84,260 ",$40.51 
Cross-industry,Speech-Language Pathologists,US,"178,790","$95,840 ",$46.08 
Cross-industry,Exercise Physiologists,US,"8,110","$59,620 ",$28.66 
Cross-industry,"Therapists, All Other",US,"19,320","$73,800 ",$35.48 
Cross-industry,Veterinarians,US,"80,630","$140,270 ",$67.44 
Cross-industry,Veterinarians,US,"80,630","$140,270 ",$67.44 
Cross-industry,Registered Nurses,US,"3,282,010","$98,430 ",$47.32 
Cross-industry,Registered Nurses,US,"3,282,010","$98,430 ",$47.32 
Cross-industry,Nurse Anesthetists,US,"50,350","$231,700 ",$111.39 
Cross-industry,Nurse Anesthetists,US,"50,350","$231,700 ",$111.39 
Cross-industry,Nurse Midwives,US,"8,280","$128,110 ",$61.59 
Cross-industry,Nurse Midwives,US,"8,280","$128,110 ",$61.59 
Cross-industry,Nurse Practitioners,US,"307,390","$132,000 ",$63.46 
Cross-industry,Nurse Practitioners,US,"307,390","$132,000 ",$63.46 
Cross-industry,Audiologists,US,"14,730","$95,320 ",$45.83 
Cross-industry,Audiologists,US,"14,730","$95,320 ",$45.83 
Cross-industry,Physicians,US,"727,050","$272,320 ",$130.92 
Cross-industry,Anesthesiologists,US,"41,890","$336,640 ",$161.85 
Cross-industry,Cardiologists,US,"18,020","$432,490 ",$207.93 
Cross-industry,Dermatologists,US,"10,080","$347,810 ",$167.22 
Cross-industry,Emergency Medicine Physicians,US,"33,680","$320,700 ",$154.19 
Cross-industry,Family Medicine Physicians,US,"107,950","$256,830 ",$123.47 
Cross-industry,General Internal Medicine Physicians,US,"66,640","$262,710 ",$126.31 
Cross-industry,Neurologists,US,"7,700","$286,310 ",$137.65 
Cross-industry,Obstetricians and Gynecologists,US,"19,900","$281,130 ",$135.16 
Cross-industry,"Pediatricians, General",US,"42,960","$222,340 ",$106.89 
Cross-industry,"Physicians, Pathologists",US,"11,800","$266,020 ",$127.89 
Cross-industry,Psychiatrists,US,"24,800","$269,120 ",$129.39 
Cross-industry,Radiologists,US,"26,290","$359,820 ",$172.99 
Cross-industry,"Physicians, All Other",US,"315,360","$253,470 ",$121.86 
Cross-industry,Surgeons,US,"51,400","$354,760 ",$170.56 
Cross-industry,"Ophthalmologists, Except Pediatric",US,"12,110","$301,500 ",$144.95 
Cross-industry,"Orthopedic Surgeons, Except Pediatric",US,"14,160","$365,060 ",$175.51 
Cross-industry,Pediatric Surgeons,US,"1,050","$450,810 ",$216.74 
Cross-industry,"Surgeons, All Other",US,"24,080","$371,280 ",$178.50 
Cross-industry,Miscellaneous Healthcare Diagnosing or Treating Practitioners,US,"258,380","$97,910 ",$47.07 
Cross-industry,Acupuncturists,US,"8,440","$89,750 ",$43.15 
Cross-industry,Dental Hygienists,US,"219,070","$93,890 ",$45.14 
Cross-industry,"Healthcare Diagnosing or Treating Practitioners, All Other",US,"30,870","$128,680 ",$61.86 
Cross-industry,Health Technologists and Technicians,US,"3,124,620","$59,310 ",$28.51 
Cross-industry,Clinical Laboratory Technologists and Technicians,US,"343,040","$65,320 ",$31.41 
Cross-industry,Clinical Laboratory Technologists and Technicians,US,"343,040","$65,320 ",$31.41 
Cross-industry,Diagnostic Related Technologists and Technicians,US,"433,560","$83,760 ",$40.27 
Cross-industry,Cardiovascular Technologists and Technicians,US,"61,180","$72,890 ",$35.04 
Cross-industry,Diagnostic Medical Sonographers,US,"86,460","$92,550 ",$44.49 
Cross-industry,Nuclear Medicine Technologists,US,"16,960","$99,690 ",$47.93 
Cross-industry,Radiologic Technologists and Technicians,US,"223,460","$79,760 ",$38.35 
Cross-industry,Magnetic Resonance Imaging Technologists,US,"41,530","$91,020 ",$43.76 
Cross-industry,Medical Dosimetrists,US,"3,970","$141,420 ",$67.99 
Cross-industry,Emergency Medical Technicians and Paramedics,US,"277,520","$50,460 ",$24.26 
Cross-industry,Emergency Medical Technicians,US,"177,980","$44,790 ",$21.54 
Cross-industry,Paramedics,US,"99,530","$60,610 ",$29.14 
Cross-industry,Health Practitioner Support Technologists and Technicians,US,"975,890","$47,370 ",$22.77 
Cross-industry,Dietetic Technicians,US,"29,950","$39,560 ",$19.02 
Cross-industry,Pharmacy Technicians,US,"487,920","$44,800 ",$21.54 
Cross-industry,Psychiatric Technicians,US,"136,300","$45,000 ",$21.64 
Cross-industry,Surgical Technologists,US,"113,890","$65,810 ",$31.64 
Cross-industry,Veterinary Technologists and Technicians,US,"131,320","$46,280 ",$22.25 
Cross-industry,Ophthalmic Medical Technicians,US,"76,520","$45,360 ",$21.81 
Cross-industry,Licensed Practical and Licensed Vocational Nurses,US,"632,430","$64,150 ",$30.84 
Cross-industry,Licensed Practical and Licensed Vocational Nurses,US,"632,430","$64,150 ",$30.84 
Cross-industry,Medical Records Specialists,US,"187,910","$55,970 ",$26.91 
Cross-industry,Medical Records Specialists,US,"187,910","$55,970 ",$26.91 
Cross-industry,"Opticians, Dispensing",US,"79,690","$49,970 ",$24.02 
Cross-industry,"Opticians, Dispensing",US,"79,690","$49,970 ",$24.02 
Cross-industry,Miscellaneous Health Technologists and Technicians,US,"194,570","$58,050 ",$27.91 
Cross-industry,Orthotists and Prosthetists,US,"9,930","$81,330 ",$39.10 
Cross-industry,Hearing Aid Specialists,US,"10,580","$63,930 ",$30.74 
Cross-industry,"Health Technologists and Technicians, All Other",US,"174,060","$56,370 ",$27.10 
Cross-industry,Other Healthcare Practitioners and Technical Occupations,US,"129,910","$70,950 ",$34.11 
Cross-industry,Health Information Technologists and Medical Registrars,US,"37,620","$73,410 ",$35.30 
Cross-industry,Health Information Technologists and Medical Registrars,US,"37,620","$73,410 ",$35.30 
Cross-industry,Miscellaneous Health Practitioners and Technical Workers,US,"92,290","$69,940 ",$33.63 
Cross-industry,Genetic Counselors,US,"3,510","$102,890 ",$49.47 
Cross-industry,Surgical Assistants,US,"22,860","$67,190 ",$32.30 
Cross-industry,"Healthcare Practitioners and Technical Workers, All Other",US,"36,970","$73,200 ",$35.19 
Cross-industry,Healthcare Support Occupations,US,"7,448,010","$39,650 ",$19.06 
Cross-industry,"Home Health and Personal Care Aides; and Nursing Assistants, Orderlies, and Psychiatric Aides",US,"5,464,490","$36,690 ",$17.64 
Cross-industry,Home Health and Personal Care Aides,US,"3,988,140","$34,990 ",$16.82 
Cross-industry,Home Health and Personal Care Aides,US,"3,988,140","$34,990 ",$16.82 
Cross-industry,"Nursing Assistants, Orderlies, and Psychiatric Aides",US,"1,476,350","$41,290 ",$19.85 
Cross-industry,Nursing Assistants,US,"1,388,430","$41,270 ",$19.84 
Cross-industry,Orderlies,US,"53,020","$40,070 ",$19.27 
Cross-industry,Psychiatric Aides,US,"34,900","$43,610 ",$20.97 
Cross-industry,Occupational Therapy and Physical Therapist Assistants and Aides,US,"204,940","$60,070 ",$28.88 
Cross-industry,Occupational Therapy Assistants and Aides,US,"52,910","$66,020 ",$31.74 
Cross-industry,Occupational Therapy Assistants,US,"47,910","$68,540 ",$32.95 
Cross-industry,Occupational Therapy Aides,US,"5,000","$41,850 ",$20.12 
Cross-industry,Physical Therapist Assistants and Aides,US,"152,020","$57,990 ",$27.88 
Cross-industry,Physical Therapist Assistants,US,"108,010","$67,160 ",$32.29 
Cross-industry,Physical Therapist Aides,US,"44,010","$35,510 ",$17.07 
Cross-industry,Other Healthcare Support Occupations,US,"1,778,580","$46,380 ",$22.30 
Cross-industry,Massage Therapists,US,"96,040","$63,430 ",$30.50 
Cross-industry,Massage Therapists,US,"96,040","$63,430 ",$30.50 
Cross-industry,Miscellaneous Healthcare Support Occupations,US,"1,682,540","$45,410 ",$21.83 
Cross-industry,Dental Assistants,US,"375,430","$48,860 ",$23.49 
Cross-industry,Medical Assistants,US,"793,460","$44,720 ",$21.50 
Cross-industry,Medical Equipment Preparers,US,"72,760","$48,990 ",$23.56 
Cross-industry,Medical Transcriptionists,US,"43,070","$39,210 ",$18.85 
Cross-industry,Pharmacy Aides,US,"41,100","$40,290 ",$19.37 
Cross-industry,Veterinary Assistants and Laboratory Animal Caretakers,US,"114,190","$38,990 ",$18.74 
Cross-industry,Phlebotomists,US,"138,880","$44,390 ",$21.34 
Cross-industry,"Healthcare Support Workers, All Other",US,"103,650","$48,760 ",$23.44 
Cross-industry,Protective Service Occupations,US,"3,654,910","$61,000 ",$29.33 
Cross-industry,Supervisors of Protective Service Workers,US,"390,970","$93,120 ",$44.77 
Cross-industry,First-Line Supervisors of Law Enforcement Workers,US,"206,520","$103,570 ",$49.79 
Cross-industry,First-Line Supervisors of Correctional Officers,US,"53,390","$82,260 ",$39.55 
Cross-industry,First-Line Supervisors of Police and Detectives,US,"153,130","$110,990 ",$53.36 
Cross-industry,First-Line Supervisors of Firefighting and Prevention Workers,US,"93,680","$97,030 ",$46.65 
Cross-industry,First-Line Supervisors of Firefighting and Prevention Workers,US,"93,680","$97,030 ",$46.65 
Cross-industry,"Miscellaneous First-Line Supervisors, Protective Service Workers",US,"90,770","$65,320 ",$31.40 
